            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2435391.500000000, A.D. 1955-Oct-11 00:00:00.0000,  4.889735612661713E-02,  7.401760020305852E+08,  1.305073049916211E+00,  1.003923214356121E+02,  2.737312579105393E+02,  2.433969654711888E+06,  9.618873672674401E-07,  1.181653938009092E+02,  1.229608824193000E+02,  7.782293602047040E+08,  8.162827183788229E+08,  3.742641937617908E+08,
2435422.500000000, A.D. 1955-Nov-11 00:00:00.0000,  4.880261158091624E-02,  7.403024972165802E+08,  1.304975102711951E+00,  1.003889110768769E+02,  2.737683062792710E+02,  2.433969815182848E+06,  9.617845368938896E-07,  1.207154702117245E+02,  1.253727478702724E+02,  7.782848294474223E+08,  8.162671616782644E+08,  3.743042086771640E+08,
2435452.500000000, A.D. 1955-Dec-11 00:00:00.0000,  4.882689389936945E-02,  7.402994353091893E+08,  1.304932061859172E+00,  1.003869870056283E+02,  2.738155674873590E+02,  2.433970374214225E+06,  9.617536749909554E-07,  1.231580091975839E+02,  1.276858782868818E+02,  7.783014790484083E+08,  8.163035227876272E+08,  3.743162197985732E+08,
2435483.500000000, A.D. 1956-Jan-11 00:00:00.0000,  4.895806769726189E-02,  7.401398246656785E+08,  1.305051869906204E+00,  1.003915705027932E+02,  2.738045818120671E+02,  2.433970615314620E+06,  9.618657871375339E-07,  1.257285904201619E+02,  1.301212618817930E+02,  7.782410002402244E+08,  8.163421758147702E+08,  3.742725906400545E+08,
2435514.500000000, A.D. 1956-Feb-11 00:00:00.0000,  4.878304347783413E-02,  7.404133046509132E+08,  1.304880915077000E+00,  1.003836653619693E+02,  2.739414365402324E+02,  2.433971652384667E+06,  9.615983118020845E-07,  1.281830108202849E+02,  1.324134067870074E+02,  7.783853090235146E+08,  8.163573133961160E+08,  3.743766971942178E+08,
2435543.500000000, A.D. 1956-Mar-11 00:00:00.0000,  4.886854426510688E-02,  7.401644667011669E+08,  1.305183532000052E+00,  1.003980647125349E+02,  2.736221568955020E+02,  2.433968402965955E+06,  9.619535628155169E-07,  1.309107055978957E+02,  1.349763228320733E+02,  7.781936579200588E+08,  8.162228491389508E+08,  3.742384392717724E+08,
2435574.500000000, A.D. 1956-Apr-11 00:00:00.0000,  4.897892625206718E-02,  7.400260524694606E+08,  1.305198538500407E+00,  1.003994011676606E+02,  2.736196416774598E+02,  2.433968666424975E+06,  9.620559616394090E-07,  1.334795124314870E+02,  1.373842175020546E+02,  7.781384376195261E+08,  8.162508227695917E+08,  3.741986062708197E+08,
2435604.500000000, A.D. 1956-May-11 00:00:00.0000,  4.890319816817542E-02,  7.402234055895842E+08,  1.304935879076962E+00,  1.003845546491630E+02,  2.738684447895818E+02,  2.433971160490309E+06,  9.617861089609926E-07,  1.357277689415186E+02,  1.394727141234769E+02,  7.782839813612078E+08,  8.163445571328315E+08,  3.743035968661517E+08,
2435635.500000000, A.D. 1956-Jun-11 00:00:00.0000,  4.878501582096702E-02,  7.403315128148658E+08,  1.305003090799089E+00,  1.003882568494639E+02,  2.737570494050648E+02,  2.433969603739251E+06,  9.617546809988077E-07,  1.384286567184250E+02,  1.419737818993885E+02,  7.783009363060290E+08,  8.162703597971921E+08,  3.743158282589594E+08,
2435665.500000000, A.D. 1956-Jul-11 00:00:00.0000,  4.876253219919858E-02,  7.403381321604733E+08,  1.305032483117357E+00,  1.003899849779959E+02,  2.736916700950533E+02,  2.433968796243862E+06,  9.617758813520408E-07,  1.409917320391049E+02,  1.443476311146775E+02,  7.782894989114406E+08,  8.162408656624079E+08,  3.743075772433811E+08,
