            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2448510.500000000, A.D. 1991-Sep-11 00:00:00.0000,  1.657458732362228E-02,  1.472355301199133E+08,  1.064898834907225E-03,  3.514297249255511E+02,  1.087934596714887E+02,  2.448622814613235E+06,  1.139389742092313E-05,  2.494338178690683E+02,  2.476686900582106E+02,  1.497170280755852E+08,  1.521985260312572E+08,  3.159586107374598E+07,
2448540.500000000, A.D. 1991-Oct-11 00:00:00.0000,  1.698843435524638E-02,  1.471653755657212E+08,  5.089639762679201E-04,  2.575649002851417E+02,  2.030367227399115E+02,  2.448623153694529E+06,  1.139484910339977E-05,  2.786262010277376E+02,  2.766957078229365E+02,  1.497086918496182E+08,  1.522520081335153E+08,  3.159322222991003E+07,
2448571.500000000, A.D. 1991-Nov-11 00:00:00.0000,  1.724237655011399E-02,  1.471014350237677E+08,  1.538304598866361E-03,  2.593091238398409E+02,  2.027168435819461E+02,  2.448624543819408E+06,  1.139786134965148E-05,  3.077637610405010E+02,  3.061811031678610E+02,  1.496823138419225E+08,  1.522631926600772E+08,  3.158487271921482E+07,
2448601.500000000, A.D. 1991-Dec-11 00:00:00.0000,  1.727447826876406E-02,  1.470904849580861E+08,  1.803270664250323E-03,  2.899759703310667E+02,  1.731705416809557E+02,  2.448625652764386E+06,  1.139857561060132E-05,  3.362134656044230E+02,  3.353990170270783E+02,  1.496760608180416E+08,  1.522616366779971E+08,  3.158289353848561E+07,
2448632.500000000, A.D. 1992-Jan-11 00:00:00.0000,  1.698074421976545E-02,  1.471062938788707E+08,  1.129881891083850E-03,  3.361446378143367E+02,  1.280789006360941E+02,  2.448626717075882E+06,  1.140184828545254E-05,  5.696872424853405E+00,  5.894191653329693E+00,  1.496474184141089E+08,  1.521885429493471E+08,  3.157382829407746E+07,
2448663.500000000, A.D. 1992-Feb-11 00:00:00.0000,  1.654739037933721E-02,  1.471353685877779E+08,  6.947401755764880E-04,  9.456157622314187E+01,  9.581968199228186E+00,  2.448626630104028E+06,  1.140600703197214E-05,  3.633450849116445E+01,  3.747694737575737E+01,  1.496110408863838E+08,  1.520867131849898E+08,  3.156231615418833E+07,
2448692.500000000, A.D. 1992-Mar-11 00:00:00.0000,  1.644380169955153E-02,  1.471648141443437E+08,  8.698153323040954E-04,  1.650023777932404E+02,  2.989824216795283E+02,  2.448626457151216E+06,  1.140438556378993E-05,  6.507458881262302E+01,  6.679806525327574E+01,  1.496252216178795E+08,  1.520856290914154E+08,  3.156680366393751E+07,
2448723.500000000, A.D. 1992-Apr-11 00:00:00.0000,  1.636062969272934E-02,  1.471274952818355E+08,  1.062993258556367E-03,  2.181947392867676E+02,  2.439970956740506E+02,  2.448624678267642E+06,  1.141017207609367E-05,  9.742230469970212E+01,  9.927616337054282E+01,  1.495746304215900E+08,  1.520217655613444E+08,  3.155079499232651E+07,
2448753.500000000, A.D. 1992-May-11 00:00:00.0000,  1.660045368884160E-02,  1.470711480221403E+08,  6.968902274334370E-04,  2.966523556468494E+02,  1.646471568580101E+02,  2.448623808220384E+06,  1.141255499517356E-05,  1.278818986141785E+02,  1.293642558979157E+02,  1.495538091041638E+08,  1.520364701861873E+08,  3.154420724826702E+07,
2448784.500000000, A.D. 1992-Jun-11 00:00:00.0000,  1.711827411926227E-02,  1.469540501655343E+08,  1.451971974745338E-03,  4.491802005786143E+01,  5.626359985155626E+01,  2.448623775293376E+06,  1.141717485734863E-05,  1.585459076616092E+02,  1.592493396247423E+02,  1.495134626028907E+08,  1.520728750402471E+08,  3.153144315454599E+07,
2448814.500000000, A.D. 1992-Jul-11 00:00:00.0000,  1.735247168171018E-02,  1.469112606903402E+08,  1.835964724481182E-03,  8.078164097877986E+01,  2.137528811501373E+01,  2.448989726814299E+06,  1.141808107640631E-05,  1.871348567822486E+02,  1.868930899755616E+02,  1.495055515396912E+08,  1.520998423890421E+08,  3.152894059789818E+07,
2448845.500000000, A.D. 1992-Aug-11 00:00:00.0000,  1.741292381134250E-02,  1.468831120983520E+08,  1.393211864246251E-03,  1.076079002990213E+02,  3.561782501311627E+02,  2.448991390492601E+06,  1.142030952384972E-05,  2.160477001069708E+02,  2.148939033671340E+02,  1.494861022069359E+08,  1.520890923155199E+08,  3.152278834896640E+07,
2448876.500000000, A.D. 1992-Sep-11 00:00:00.0000,  1.711841683761582E-02,  1.469151792369722E+08,  4.462720440154895E-04,  4.185412367309298E+01,  6.334466249294857E+01,  2.448992855358130E+06,  1.142170381639247E-05,  2.451764357559331E+02,  2.434121899591899E+02,  1.494739363863938E+08,  1.520326935358153E+08,  3.151894023756129E+07,
2448906.500000000, A.D. 1992-Oct-11 00:00:00.0000,  1.668820054995518E-02,  1.469752805943983E+08,  1.526264261808689E-03,  1.320099335173766E+01,  9.246914020337329E+01,  2.448993370771196E+06,  1.142219395921480E-05,  2.742691854542954E+02,  2.723595525124351E+02,  1.494696602609670E+08,  1.519640399275357E+08,  3.151758771436130E+07,
2448937.500000000, A.D. 1992-Nov-11 00:00:00.0000,  1.615590652632488E-02,  1.470498567306923E+08,  2.698752665014080E-03,  3.509001643891771E+01,  7.002518161169797E+01,  2.448992859118390E+06,  1.142277486198108E-05,  3.053645499516787E+02,  3.038371505467366E+02,  1.494645927196665E+08,  1.518793287086407E+08,  3.151598489419622E+07,
2448967.500000000, A.D. 1992-Dec-11 00:00:00.0000,  1.587161277967060E-02,  1.470902896324966E+08,  2.577596794480689E-03,  5.710283304679739E+01,  4.661412817952277E+01,  2.448991486572063E+06,  1.142301470418898E-05,  3.363264893917911E+02,  3.355827323172981E+02,  1.494625005665705E+08,  1.518347115006444E+08,  3.151532317191039E+07,
2448998.500000000, A.D. 1993-Jan-11 00:00:00.0000,  1.598791514446742E-02,  1.470893941795457E+08,  1.251097816394207E-03,  5.434861552590117E+01,  4.730677772845444E+01,  2.448989452868363E+06,  1.142109413322771E-05,  8.927551474217971E+00,  9.217583820833605E+00,  1.494792558377376E+08,  1.518691174959296E+08,  3.152062278802536E+07,
2449029.500000000, A.D. 1993-Feb-11 00:00:00.0000,  1.650611508903671E-02,  1.470478979878709E+08,  1.856610338723174E-03,  3.456948922815104E+02,  1.151189646704793E+02,  2.448988633215012E+06,  1.141690445197522E-05,  4.031183630537983E+01,  4.155496168248445E+01,  1.495158233761496E+08,  1.519837487644284E+08,  3.153218996570625E+07,
2449057.500000000, A.D. 1993-Mar-11 00:00:00.0000,  1.664259565382694E-02,  1.469955330368464E+08,  2.270542967604912E-03,  3.581413216607388E+02,  1.020422978122614E+02,  2.448988028731729E+06,  1.142062795365114E-05,  6.855023592503191E+01,  7.033856025078374E+01,  1.494833235476400E+08,  1.519711140584336E+08,  3.152190943098792E+07,
2449088.500000000, A.D. 1993-Apr-11 00:00:00.0000,  1.708292630519285E-02,  1.469653218773548E+08,  2.930641995966643E-03,  1.578084968377407E+01,  8.549200077002320E+01,  2.448989141640926E+06,  1.141647723424942E-05,  9.800545919614643E+01,  9.993782692043196E+01,  1.495195533890859E+08,  1.520737849008170E+08,  3.153336993656855E+07,
2449118.500000000, A.D. 1993-May-11 00:00:00.0000,  1.721851896882138E-02,  1.469573514955406E+08,  2.335955749208632E-03,  3.330455172062732E+01,  6.902688384710285E+01,  2.448990223651581E+06,  1.141504357101730E-05,  1.265138011872417E+02,  1.280793494635890E+02,  1.495320723192163E+08,  1.521067931428919E+08,  3.153733034484747E+07,
2449149.500000000, A.D. 1993-Jun-11 00:00:00.0000,  1.702979340233823E-02,  1.470193604273013E+08,  9.874920312912697E-04,  1.291813289308647E+01,  9.073690278831559E+01,  2.448991535378661E+06,  1.141110864055323E-05,  1.557404457516088E+02,  1.565269475632318E+02,  1.495664461043808E+08,  1.521135317814604E+08,  3.154820546713738E+07,
2449179.500000000, A.D. 1993-Jul-11 00:00:00.0000,  1.680936821052717E-02,  1.470611159028982E+08,  1.475214222803483E-03,  3.244209665138394E+02,  1.396553942169772E+02,  2.449357129165242E+06,  1.141008589316147E-05,  1.848875875884000E+02,  1.847268405187936E+02,  1.495753836010796E+08,  1.520896512992610E+08,  3.155103330254180E+07,
2449210.500000000, A.D. 1993-Aug-11 00:00:00.0000,  1.640746948647288E-02,  1.471569125544321E+08,  2.628433850809688E-03,  3.302864249173286E+02,  1.333538206731574E+02,  2.449356747561249E+06,  1.140593608138417E-05,  2.158769949986254E+02,  2.147932218713441E+02,  1.496116613223999E+08,  1.520664100903677E+08,  3.156251248747242E+07,
2449241.500000000, A.D. 1993-Sep-11 00:00:00.0000,  1.622902299277703E-02,  1.472236551117013E+08,  2.444948304345290E-03,  3.497828258372642E+02,  1.123549837323539E+02,  2.449355263316468E+06,  1.140128277049734E-05,  2.479350752672165E+02,  2.462248661580387E+02,  1.496523668136435E+08,  1.520810785155856E+08,  3.157539438733668E+07,
2449271.500000000, A.D. 1993-Oct-11 00:00:00.0000,  1.640073495026821E-02,  1.472132307244776E+08,  1.334504766497613E-03,  1.332256464949213E+00,  9.975826978729623E+01,  2.449354195975119E+06,  1.139950856844859E-05,  2.785512835915770E+02,  2.766874375138556E+02,  1.496678941876134E+08,  1.521225576507492E+08,  3.158030873334341E+07,
2449302.500000000, A.D. 1993-Nov-11 00:00:00.0000,  1.690688506444001E-02,  1.471759360364967E+08,  1.131032154532332E-03,  2.656771121761358E+02,  1.946780628952255E+02,  2.449353438166576E+06,  1.139504051375420E-05,  3.098497704343769E+02,  3.083421534171917E+02,  1.497070153381593E+08,  1.522380946398219E+08,  3.159269153676706E+07,
2449332.500000000, A.D. 1993-Dec-11 00:00:00.0000,  1.729275928923424E-02,  1.471267710138495E+08,  2.207276046633174E-03,  2.789529026658370E+02,  1.821859589538091E+02,  2.449354198255059E+06,  1.139404106202863E-05,  3.386392580919899E+02,  3.379026852462081E+02,  1.497157697825007E+08,  1.523047685511518E+08,  3.159546275462557E+07,
2449363.500000000, A.D. 1994-Jan-11 00:00:00.0000,  1.752716164267695E-02,  1.471057061112341E+08,  2.129153145732122E-03,  3.059601175927590E+02,  1.569189255609600E+02,  2.449355912830333E+06,  1.139241120128436E-05,  7.468083938970041E+00,  7.734922356987441E+00,  1.497300488807326E+08,  1.523543916502311E+08,  3.159998297457997E+07,
2449394.500000000, A.D. 1994-Feb-11 00:00:00.0000,  1.732720767526677E-02,  1.471347094140115E+08,  7.825497898209620E-04,  3.411502953042064E+02,  1.234761410014168E+02,  2.449357632952053E+06,  1.139251988944849E-05,  3.628874105322006E+01,  3.748467774233419E+01,  1.497290965652272E+08,  1.523234837164430E+08,  3.159968150096664E+07,
2449422.500000000, A.D. 1994-Mar-11 00:00:00.0000,  1.710094829195489E-02,  1.471631446707441E+08,  4.323441688647216E-04,  3.418181786161946E+02,  1.233794293448987E+02,  2.449358193964000E+06,  1.139315186893624E-05,  6.330082471791789E+01,  6.506819979860542E+01,  1.497235595201862E+08,  1.522839743696283E+08,  3.159792866287954E+07,
2449453.500000000, A.D. 1994-Apr-11 00:00:00.0000,  1.659603852309025E-02,  1.472417573821601E+08,  1.143771961741698E-03,  2.192845817152759E+02,  2.464247757523414E+02,  2.449358660185986E+06,  1.139280183684495E-05,  9.335444031088954E+01,  9.525030011237205E+01,  1.497266262391575E+08,  1.522114950961549E+08,  3.159889947666255E+07,
2449483.500000000, A.D. 1994-May-11 00:00:00.0000,  1.618541046150508E-02,  1.473026150521952E+08,  1.798832674960068E-03,  2.475126868832763E+02,  2.176758702218596E+02,  2.449358090919128E+06,  1.139287426279397E-05,  1.234457184772747E+02,  1.249760497150788E+02,  1.497259916843625E+08,  1.521493683165298E+08,  3.159869859844431E+07,
2449514.500000000, A.D. 1994-Jun-11 00:00:00.0000,  1.591685516292845E-02,  1.473360425038915E+08,  1.490055531426611E-03,  2.814883671211872E+02,  1.820961928847954E+02,  2.449356420151795E+06,  1.139366093677170E-05,  1.556157477352714E+02,  1.563553351259355E+02,  1.497190997294086E+08,  1.521021569549256E+08,  3.159651687002044E+07,
2449544.500000000, A.D. 1994-Jul-11 00:00:00.0000,  1.595309510352103E-02,  1.473269866125096E+08,  6.710137787326223E-04,  3.326900031098933E+02,  1.292964685718451E+02,  2.449720448752000E+06,  1.139408204247928E-05,  1.867874818560721E+02,  1.865756241869263E+02,  1.497154107994561E+08,  1.521038349864025E+08,  3.159534911701111E+07,
2449575.500000000, A.D. 1994-Aug-11 00:00:00.0000,  1.639684121167336E-02,  1.472357788891642E+08,  1.121570236013484E-03,  1.220182688333621E+02,  3.388039227293153E+02,  2.449719178549032E+06,  1.139695770688640E-05,  2.185201428443666E+02,  2.173685161272215E+02,  1.496902257517553E+08,  1.521446726143464E+08,  3.158737702277133E+07,
2449606.500000000, A.D. 1994-Sep-11 00:00:00.0000,  1.692065781357159E-02,  1.471166473015958E+08,  1.546291462365406E-03,  1.631770919375560E+02,  2.981777110681834E+02,  2.449719633741401E+06,  1.140168999005916E-05,  2.485512708302543E+02,  2.467607349914621E+02,  1.496488034977924E+08,  1.521809596939890E+08,  3.157426664940678E+07,
2449636.500000000, A.D. 1994-Oct-11 00:00:00.0000,  1.711346266984656E-02,  1.470704173686431E+08,  8.864157151262136E-04,  2.040343966619072E+02,  2.582702916487534E+02,  2.449720566173757E+06,  1.140371077787570E-05,  2.771712289389453E+02,  2.752206785918422E+02,  1.496311240238729E+08,  1.521918306791026E+08,  3.156867155017950E+07,
2449667.500000000, A.D. 1994-Nov-11 00:00:00.0000,  1.698522313325390E-02,  1.470462777826986E+08,  6.989248194558621E-04,  2.257598286697467E+01,  8.127155001734371E+01,  2.449722097130880E+06,  1.140875142359216E-05,  3.061827278216962E+02,  3.045920173659083E+02,  1.495870471564963E+08,  1.521278165302939E+08,  3.155472379348682E+07,
2449697.500000000, A.D. 1994-Dec-11 00:00:00.0000,  1.675662954588636E-02,  1.470713401563844E+08,  1.505751333391204E-03,  6.214966459063434E+01,  4.206704214169147E+01,  2.449722473966065E+06,  1.140981406472778E-05,  3.353804660794067E+02,  3.345650540990654E+02,  1.495777592565502E+08,  1.520841783567159E+08,  3.155178497718920E+07,
2449728.500000000, A.D. 1995-Jan-11 00:00:00.0000,  1.635015667523969E-02,  1.470994756142496E+08,  1.759777535074234E-03,  9.448866106161887E+01,  9.384305467274663E+00,  2.449722138305651E+06,  1.141361464660381E-05,  6.273497761917627E+00,  6.482474874882215E+00,  1.495445524771801E+08,  1.519896293401107E+08,  3.154127865243114E+07,
2449759.500000000, A.D. 1995-Feb-11 00:00:00.0000,  1.613606529220845E-02,  1.471019255211635E+08,  8.277378510351269E-04,  1.141526938388097E+02,  3.483521236215582E+02,  2.449720784451939E+06,  1.141705588537122E-05,  3.819031855304742E+01,  3.935186885042317E+01,  1.495145012758832E+08,  1.519270770306028E+08,  3.153177172945885E+07,
2449787.500000000, A.D. 1995-Mar-11 00:00:00.0000,  1.629284679627122E-02,  1.471165644871304E+08,  4.114963716608442E-04,  1.496192633057840E+02,  3.128603677099131E+02,  2.449720748150176E+06,  1.141262333689959E-05,  6.582070532859679E+01,  6.753799595895292E+01,  1.495532120590996E+08,  1.519898596310688E+08,  3.154401835343490E+07,
2449818.500000000, A.D. 1995-Apr-11 00:00:00.0000,  1.648133181732278E-02,  1.470557146898412E+08,  1.237116606069665E-03,  1.496566439742343E+01,  8.608493077527451E+01,  2.449719349621471E+06,  1.141642568474350E-05,  9.779986898724073E+01,  9.966547008764104E+01,  1.495200034805311E+08,  1.519842922712210E+08,  3.153351232173229E+07,
2449848.500000000, A.D. 1995-May-11 00:00:00.0000,  1.683862824079072E-02,  1.469920912527356E+08,  2.165120905005632E-03,  4.007846251288653E+01,  6.067302899893924E+01,  2.449719085588648E+06,  1.141761406481002E-05,  1.276649686003049E+02,  1.291728277229219E+02,  1.495096283021341E+08,  1.520271653515325E+08,  3.153023021767289E+07,
2449879.500000000, A.D. 1995-Jun-11 00:00:00.0000,  1.739061166152368E-02,  1.468774045960361E+08,  2.274026861330985E-03,  6.530834757494804E+01,  3.600966632772335E+01,  2.449719753417826E+06,  1.142136421807877E-05,  1.576388647528455E+02,  1.583820449417971E+02,  1.494768993042042E+08,  1.520763940123723E+08,  3.151987740922922E+07,
2449909.500000000, A.D. 1995-Jul-11 00:00:00.0000,  1.761264876156622E-02,  1.468337299894495E+08,  1.147039790020957E-03,  7.877740345376411E+01,  2.400884578775091E+01,  2.450086079532448E+06,  1.142258761515760E-05,  1.857316164111749E+02,  1.855343797677923E+02,  1.494662261320298E+08,  1.520987222746101E+08,  3.151650152565129E+07,
2449940.500000000, A.D. 1995-Aug-11 00:00:00.0000,  1.749212380650645E-02,  1.468434672294671E+08,  1.281461252579687E-03,  3.352989727097843E+02,  1.294310826191199E+02,  2.450088095328856E+06,  1.142355341944817E-05,  2.143241461166454E+02,  2.132140195999571E+02,  1.494578015988830E+08,  1.520721359682989E+08,  3.151383696312160E+07,
2449971.500000000, A.D. 1995-Sep-11 00:00:00.0000,  1.699139690989217E-02,  1.469299731286897E+08,  2.584636844587140E-03,  3.483839914939919E+02,  1.173034955829535E+02,  2.450089137077091E+06,  1.142219265422482E-05,  2.439066218847887E+02,  2.421744532890681E+02,  1.494696716456115E+08,  1.520093701625334E+08,  3.151759131525801E+07,
2450001.500000000, A.D. 1995-Oct-11 00:00:00.0000,  1.654765940179132E-02,  1.470036888471913E+08,  2.523457748016542E-03,  9.829339159856223E+00,  9.574401349775273E+01,  2.450089068993116E+06,  1.142133131127680E-05,  2.735866526709871E+02,  2.716920381212797E+02,  1.494771864163471E+08,  1.519506839855029E+08,  3.151996822336776E+07,
2450032.500000000, A.D. 1995-Nov-11 00:00:00.0000,  1.619859456614784E-02,  1.470767257829063E+08,  1.338739122505784E-03,  2.089857952142442E+01,  8.337412499987298E+01,  2.450087809686979E+06,  1.141890158794720E-05,  3.054318446182932E+02,  3.039016099957046E+02,  1.494983895840707E+08,  1.519200533852351E+08,  3.152667506829068E+07,
2450062.500000000, A.D. 1995-Dec-11 00:00:00.0000,  1.610671318224008E-02,  1.470961939112263E+08,  7.374278820884138E-04,  3.261681694380800E+02,  1.368092856109043E+02,  2.450086530733068E+06,  1.141823414090006E-05,  3.362928304256009E+02,  3.355368425587411E+02,  1.495042154286718E+08,  1.519122369461172E+08,  3.152851794398591E+07,
2450093.500000000, A.D. 1996-Jan-11 00:00:00.0000,  1.636991308040122E-02,  1.470831982932014E+08,  2.032317153738268E-03,  3.048671242411082E+02,  1.567418175192540E+02,  2.450085179464974E+06,  1.141516545678031E-05,  8.206296538466797E+00,  8.479580773492884E+00,  1.495310078952718E+08,  1.519788174973421E+08,  3.153699360408038E+07,
2450124.500000000, A.D. 1996-Feb-11 00:00:00.0000,  1.682942441355862E-02,  1.470499451494954E+08,  2.467540241852945E-03,  3.254722584306176E+02,  1.359786300938108E+02,  2.450085033206755E+06,  1.141103690954633E-05,  3.891084777357404E+01,  4.014221452179417E+01,  1.495670728975824E+08,  1.520842006456695E+08,  3.154840378255447E+07,
2450153.500000000, A.D. 1996-Mar-11 00:00:00.0000,  1.698137245569992E-02,  1.470132608007012E+08,  2.124039440364791E-03,  3.467228971351253E+02,  1.147472554758439E+02,  2.450085071078880E+06,  1.141266205045994E-05,  6.747461146542879E+01,  6.928650801751142E+01,  1.495528738534266E+08,  1.520924869061519E+08,  3.154391135112001E+07,
2450184.500000000, A.D. 1996-Apr-11 00:00:00.0000,  1.714035974728890E-02,  1.470365237836156E+08,  5.106927103882941E-04,  3.185602979537184E+02,  1.445316632020540E+02,  2.450086686248933E+06,  1.140718577272698E-05,  9.640335999296956E+01,  9.835021902890337E+01,  1.496007341860226E+08,  1.521649445884296E+08,  3.155905471976363E+07,
2450214.500000000, A.D. 1996-May-11 00:00:00.0000,  1.697005772048978E-02,  1.470813969563258E+08,  1.432524183787238E-03,  2.541507013577264E+02,  2.098961105632798E+02,  2.450087627606969E+06,  1.140492942074026E-05,  1.250182674398816E+02,  1.265914963760383E+02,  1.496204648815320E+08,  1.521595328067381E+08,  3.156529836522509E+07,
2450245.500000000, A.D. 1996-Jun-11 00:00:00.0000,  1.647604455035232E-02,  1.471978918361304E+08,  2.256856142899998E-03,  2.725350944375093E+02,  1.919667611411073E+02,  2.450088006399550E+06,  1.139998106864357E-05,  1.551246390920856E+02,  1.559042236993235E+02,  1.496637585902363E+08,  1.521296253443422E+08,  3.157899980993868E+07,
2450275.500000000, A.D. 1996-Jul-11 00:00:00.0000,  1.619579996063712E-02,  1.472516580062482E+08,  1.819506152256436E-03,  2.982399663125229E+02,  1.654961242554906E+02,  2.450452724548001E+06,  1.139860803777348E-05,  1.854622232057709E+02,  1.852890537955232E+02,  1.496757769486617E+08,  1.520998958910751E+08,  3.158280369032848E+07,
2450306.500000000, A.D. 1996-Aug-11 00:00:00.0000,  1.605802835643545E-02,  1.472967001493029E+08,  3.451135482123288E-04,  3.283452119060462E+02,  1.337825685453849E+02,  2.450451094308259E+06,  1.139577340523169E-05,  2.176331927664275E+02,  2.165272718476303E+02,  1.497005965740646E+08,  1.521044929988262E+08,  3.159065972957372E+07,
2450337.500000000, A.D. 1996-Sep-11 00:00:00.0000,  1.630834305982482E-02,  1.472755787157603E+08,  1.135217805022505E-03,  1.749624892659029E+02,  2.856438433143936E+02,  2.450449525017532E+06,  1.139387568585399E-05,  2.497191157332360E+02,  2.479787444377350E+02,  1.497172184766400E+08,  1.521588582375198E+08,  3.159592134632084E+07,
2450367.500000000, A.D. 1996-Oct-11 00:00:00.0000,  1.672780395934471E-02,  1.472180613032197E+08,  1.745519161206479E-03,  2.068429876133851E+02,  2.532924212930894E+02,  2.450449011253539E+06,  1.139326236586592E-05,  2.797621259898195E+02,  2.778666420957171E+02,  1.497225914614723E+08,  1.522271216197249E+08,  3.159762221210281E+07,
2450398.500000000, A.D. 1996-Nov-11 00:00:00.0000,  1.727508011455950E-02,  1.471482616662898E+08,  1.432514263912506E-03,  2.414690814692503E+02,  2.191199483932198E+02,  2.450449425950323E+06,  1.139185245135641E-05,  3.098758252007300E+02,  3.083354964882900E+02,  1.497349448342507E+08,  1.523216280022115E+08,  3.160153289706059E+07,
2450428.500000000, A.D. 1996-Dec-11 00:00:00.0000,  1.758598401950982E-02,  1.471066033213811E+08,  5.087638539724929E-04,  2.973906216902384E+02,  1.644780632838386E+02,  2.450450681410367E+06,  1.139128387628969E-05,  3.381689022682471E+02,  3.374039297965948E+02,  1.497399272897818E+08,  1.523732512581825E+08,  3.160311022968354E+07,
2450459.500000000, A.D. 1997-Jan-11 00:00:00.0000,  1.754801328915472E-02,  1.471024350211270E+08,  1.302126876600064E-03,  9.873441365179217E+01,  5.092828069542908E+00,  2.450452612838094E+06,  1.139242850709650E-05,  6.779073568145800E+00,  7.021717124323879E+00,  1.497298972478154E+08,  1.523573594745038E+08,  3.159993497222749E+07,
2450490.500000000, A.D. 1997-Feb-11 00:00:00.0000,  1.707445599321095E-02,  1.471423201315128E+08,  1.817809072132290E-03,  1.356660128836168E+02,  3.293003436364419E+02,  2.450453728456999E+06,  1.139603132822754E-05,  3.620589028119856E+01,  3.738178011838969E+01,  1.496983378127535E+08,  1.522543554939942E+08,  3.158994474754500E+07,
2450518.500000000, A.D. 1997-Mar-11 00:00:00.0000,  1.692329355661991E-02,  1.471905223930645E+08,  1.777070830826391E-03,  1.699704312092312E+02,  2.956566018150323E+02,  2.450454368231186E+06,  1.139306146612372E-05,  6.312878069982015E+01,  6.487507675660399E+01,  1.497243515468667E+08,  1.522581807006689E+08,  3.159817938930891E+07,
2450549.500000000, A.D. 1997-Apr-11 00:00:00.0000,  1.640185760209445E-02,  1.472372877055123E+08,  5.729566703109140E-04,  2.115498320178316E+02,  2.533240898521531E+02,  2.450453582376000E+06,  1.139669533606484E-05,  9.444763625069329E+01,  9.631818376076200E+01,  1.496925231543888E+08,  1.521477586032653E+08,  3.158810421656005E+07,
2450579.500000000, A.D. 1997-May-11 00:00:00.0000,  1.617859907395689E-02,  1.472590196207039E+08,  6.398073302917094E-04,  2.854530877526955E+01,  7.523702525825740E+01,  2.450452457417027E+06,  1.139805222775805E-05,  1.251104828433910E+02,  1.266094646737579E+02,  1.496806427285411E+08,  1.521022658363783E+08,  3.158434378141207E+07,
2450610.500000000, A.D. 1997-Jun-11 00:00:00.0000,  1.628410421076706E-02,  1.472122031996326E+08,  1.767747547302963E-03,  6.855100554068906E+01,  3.366538471524438E+01,  2.450450885098826E+06,  1.140165555397780E-05,  1.572371243537021E+02,  1.579457921729915E+02,  1.496491048175293E+08,  1.520860064354259E+08,  3.157436201222580E+07,
2450640.500000000, A.D. 1997-Jul-11 00:00:00.0000,  1.647445434817230E-02,  1.471769147530513E+08,  1.849991024483100E-03,  9.678536563778589E+01,  4.766892673073910E+00,  2.450815626469026E+06,  1.140244606335526E-05,  1.874704218623057E+02,  1.872298922345794E+02,  1.496421881502939E+08,  1.521074615475365E+08,  3.157217302320369E+07,
2450671.500000000, A.D. 1997-Aug-11 00:00:00.0000,  1.688305228993897E-02,  1.470828921325370E+08,  9.279403636500215E-04,  1.165390434521165E+02,  3.451981372236776E+02,  2.450815750174049E+06,  1.140626965687530E-05,  2.178412084865260E+02,  2.166738944901633E+02,  1.496087443870558E+08,  1.521345966415745E+08,  3.156158944418824E+07,
2450702.500000000, A.D. 1997-Sep-11 00:00:00.0000,  1.712900401851114E-02,  1.470054519099114E+08,  9.518310774922374E-04,  3.588035609276134E+02,  1.042420568934044E+02,  2.450817028449206E+06,  1.141100034844254E-05,  2.470852073836924E+02,  2.452925105594726E+02,  1.495673923749399E+08,  1.521293328399685E+08,  3.154850486435536E+07,
2450732.500000000, A.D. 1997-Oct-11 00:00:00.0000,  1.703837945040917E-02,  1.470013686699706E+08,  2.076556649858357E-03,  1.567187410362710E+01,  8.845348930157490E+01,  2.450818118809704E+06,  1.141305410553687E-05,  2.755723299034806E+02,  2.736254499984523E+02,  1.495494489273951E+08,  1.520975291848197E+08,  3.154282777169622E+07,
2450763.500000000, A.D. 1997-Nov-11 00:00:00.0000,  1.660181624878488E-02,  1.470223429082696E+08,  2.387079464286862E-03,  3.990352412898206E+01,  6.533828164213836E+01,  2.450819248516893E+06,  1.141821445413616E-05,  3.050022077529380E+02,  3.034253072121083E+02,  1.495043872741827E+08,  1.519864316400958E+08,  3.152857230401665E+07,
2450793.500000000, A.D. 1997-Dec-11 00:00:00.0000,  1.620259979919806E-02,  1.470698554982526E+08,  1.390701064582022E-03,  5.753403164354414E+01,  4.725274159576954E+01,  2.450818815814156E+06,  1.141963200110270E-05,  3.350219948816068E+02,  3.342233476958564E+02,  1.494920147870225E+08,  1.519141740757924E+08,  3.152465858490341E+07,
2450824.500000000, A.D. 1998-Jan-11 00:00:00.0000,  1.589017332697489E-02,  1.470957808896058E+08,  8.963510779276825E-04,  3.231452049914508E+02,  1.400408228601502E+02,  2.450817239573218E+06,  1.142205192297977E-05,  7.165063153893207E+00,  7.396739779663316E+00,  1.494708993882234E+08,  1.518460178868411E+08,  3.151797964389604E+07,
2450855.500000000, A.D. 1998-Feb-11 00:00:00.0000,  1.603981880080843E-02,  1.470703725441647E+08,  2.153563574172675E-03,  3.295640970575098E+02,  1.317702324950201E+02,  2.450815415627290E+06,  1.142240615375018E-05,  3.955910274801470E+01,  4.074797612262997E+01,  1.494678091189870E+08,  1.518652456938094E+08,  3.151700221076497E+07,
